Table name M3;Table name User;Column name M3;Column name M3
MPOPLP;Planned purchase order;POBANO;Lot number
MPOPLP;Planned purchase order;PONHAI;Next item number
MPOPLP;Planned purchase order;PONHSN;Next serial number
MPOPLP;Planned purchase order;POAPRB;Approved by
MPOPLP;Planned purchase order;PORSCD;Transaction reason
MPOPLP;Planned purchase order;POHOMA;Hole or material oriented service
MPOPLP;Planned purchase order;POBLTA;Competing meters
MPOPLP;Planned purchase order;POAECN;Engineering order number
MPOPLP;Planned purchase order;PODEID;Complaint
MPOPLP;Planned purchase order;POMVA1;Meter value 1
MPOPLP;Planned purchase order;POMVA2;Meter value 2
MPOPLP;Planned purchase order;POMVA3;Meter value 3
MPOPLP;Planned purchase order;POMVA4;Meter value 4
MPOPLP;Planned purchase order;POMETE;Selected meter
MPOPLP;Planned purchase order;POMVB1;Actual meter value 1
MPOPLP;Planned purchase order;POMVB2;Actual meter value 2
MPOPLP;Planned purchase order;POMVB3;Actual meter value 3
MPOPLP;Planned purchase order;POMVB4;Actual meter value 4
MPOPLP;Planned purchase order;POMES1;Meter 1
MPOPLP;Planned purchase order;POMES2;Meter 2
MPOPLP;Planned purchase order;POMES3;Meter 3
MPOPLP;Planned purchase order;POMES4;Meter 4
MPOPLP;Planned purchase order;POFSER;First service
MPOPLP;Planned purchase order;POEXNO;Concession number
MPOPLP;Planned purchase order;PONUM2;Number
MPOPLP;Planned purchase order;POMPRN;Main product number
MPOPLP;Planned purchase order;POMSTR;Main structure type
MPOPLP;Planned purchase order;POMSUF;Main service
MPOPLP;Planned purchase order;POUPID;Registration identity
MPOPLP;Planned purchase order;POPGNM;Program name
MPOPLP;Planned purchase order;POTXID;Text identity
MPOPLP;Planned purchase order;POPROJ;Project number
MPOPLP;Planned purchase order;POELNO;Project element
MPOPLP;Planned purchase order;POOPED;Operational tolerance - date
MPOPLP;Planned purchase order;POETD1;Economical tolerance date 1
MPOPLP;Planned purchase order;POETD2;Economical tolerance date 2
MPOPLP;Planned purchase order;PODWCP;Drawing copies
MPOPLP;Planned purchase order;POTIHM;Time hours & minutes
MPOPLP;Planned purchase order;POCFIN;Configuration number
MPOPLP;Planned purchase order;POPRNS;Service product
MPOPLP;Planned purchase order;POCFGH;NH position
MPOPLP;Planned purchase order;POCFGL;Position
MPOPLP;Planned purchase order;POHDPR;Main product
MPOPLP;Planned purchase order;POSTYN;Style number
MPOPLP;Planned purchase order;POOPTZ;Option
MPOPLP;Planned purchase order;POOPTX;Option
MPOPLP;Planned purchase order;POOPTY;Option
MPOPLP;Planned purchase order;POECVS;Simulation round
MPOPLP;Planned purchase order;POCFI1;User-defined field 1 - item
MPOPLP;Planned purchase order;POCFI2;User-defined field 2 - item
MPOPLP;Planned purchase order;POCFI3;User-defined field 3 - item
MPOPLP;Planned purchase order;POCFI4;User-defined field 4 - item
MPOPLP;Planned purchase order;POCFI5;User-defined field 5 - item
MPOPLP;Planned purchase order;POSCHD;Scheduled maintenance service
MPOPLP;Planned purchase order;POATNR;Attribute number
MPOPLP;Planned purchase order;POSEQN;Sequence number
MPOPLP;Planned purchase order;POIIAJ;Included in autojob
MPOPLP;Planned purchase order;POATPR;Attribute pricing rule
MPOPLP;Planned purchase order;POPGRN;Purchase group
MPOPLP;Planned purchase order;POCFMB;Conversion factor Main U/M to Basic U/M
MPOPLP;Planned purchase order;POCFPB;Conversion factor purch price U/M to BuM
MPOPLP;Planned purchase order;POMSTN;Milestone chain
MPOPLP;Planned purchase order;POSEBI;Self-bill (SB)
MPOPLP;Planned purchase order;POMEDC;Media
MPOPLP;Planned purchase order;POAGNB;Agreement number
MPOPLP;Planned purchase order;POPRAP;SWB processed
MPOPLP;Planned purchase order;PORGDT;Entry date
MPOPLP;Planned purchase order;PORGTM;Entry time
MPOPLP;Planned purchase order;POLMDT;Change date
MPOPLP;Planned purchase order;POCHNO;Change number
MPOPLP;Planned purchase order;POCHID;Changed by
MPOPLP;Planned purchase order;PORORX;Line suffix
MPOPLP;Planned purchase order;POUPCK;Unpack
MPOPLP;Planned purchase order;POFATP;Fixed asset type
MPOPLP;Planned purchase order;PORE20;Reference
MPOPLP;Planned purchase order;POLMTS;Timestamp
MPOPLP;Planned purchase order;POORCO;Country of origin
MPOPLP;Planned purchase order;POCGRP;Consolidation group
MPOPLP;Planned purchase order;POCKEY;Consolidate sort fields
MPOPLP;Planned purchase order;POGEOC;Geographical code
MPOPLP;Planned purchase order;POFRRE;Freight reference
MPOPLP;Planned purchase order;POPIAD;Pickup address number
MPOPLP;Planned purchase order;POSDES;Place of loading
MPOPLP;Planned purchase order;POORAD;Origin address
MPOPLP;Planned purchase order;POPDLN;Product line
MPOPLP;Planned purchase order;POMUFT;MUC trigger
MPOPLP;Planned purchase order;POPORG;Purchase organization
MPOPLP;Planned purchase order;POSCHN;Schedule number
MPORDT;Purchase order types;OTGNSR;Generate supplier rebate
MPORDT;Purchase order types;OTWSCA;Costing model
MPORDT;Purchase order types;OTCONO;Company
MPORDT;Purchase order types;OTORTY;Order type
MPORDT;Purchase order types;OTTX15;Name
MPORDT;Purchase order types;OTTX40;Description
MPORDT;Purchase order types;OTPOTC;Purchase order category
MPORDT;Purchase order types;OTP010;Panel sequence
MPORDT;Purchase order types;OTP011;Panel sequence
MPORDT;Purchase order types;OTP012;Panel sequence
MPORDT;Purchase order types;OTP020;020 Number series - PO
MPORDT;Purchase order types;OTP021;021 Number series - goods receiving doc
MPORDT;Purchase order types;OTP022;022 Number series - return to supplier
MPORDT;Purchase order types;OTP030;030 Document variant - PO
MPORDT;Purchase order types;OTP040;040 Goods receiving method
MPORDT;Purchase order types;OTP041;041 Principle for receiving number
MPORDT;Purchase order types;OTP050;050 Communication method - PO
MPORDT;Purchase order types;OTP060;060 Reference order category
MPORDT;Purchase order types;OTP070;070 Authorization check
MPORDT;Purchase order types;OTP110;110 Mandatory item/supplier record
MPORDT;Purchase order types;OTP120;120 Printout method - item name
MPORDT;Purchase order types;OTP121;121 Printout method - item description
MPORDT;Purchase order types;OTP130;130 Print PO lines
MPORDT;Purchase order types;OTP140;140 PO split on reference person
MPORDT;Purchase order types;OTP150;150 Update material plan
MPORDT;Purchase order types;OTP160;160 Multiple agreements per PO
MPORDT;Purchase order types;OTP161;161 Agreement check - PO entry
MPORDT;Purchase order types;OTP170;170 PO deletion method - PO
MPORDT;Purchase order types;OTP175;175 Initial provisioning order
MPORDT;Purchase order types;OTP176;Update preallocation when qty is changed
MPORDT;Purchase order types;OTP180;180 Project number check
MPORDT;Purchase order types;OTP190;190 PO type check
MPORDT;Purchase order types;OTP200;200 Should planned PO get a warning if
MPORDT;Purchase order types;OTP210;210 Maximum number of PO lines
MPORDT;Purchase order types;OTP220;220 Update item file with purchase price
MPORDT;Purchase order types;OTP225;225 Retrieve price from last invoice
MPORDT;Purchase order types;OTP230;230 Pricing rule - phantom items
MPORDT;Purchase order types;OTP240;240 Price text
MPORDT;Purchase order types;OTP250;250 PO to agent
MPORDT;Purchase order types;OTP260;260 Revision check
MPORDT;Purchase order types;OTP280;280 Purch costing calc on each line
MPORDT;Purchase order types;OTP290;290 Goods recipient in location file
MPORDT;Purchase order types;OTP320;320 Representative price
MPORDT;Purchase order types;OTP330;330 Check maximum service charge limit
MPORDT;Purchase order types;OTP340;340 Multiple warehouses per PO
MPORDT;Purchase order types;OTP341;341 Multiple delivery addresses per PO
MPORDT;Purchase order types;OTP350;350 Consolidation fence - PO
MPORDT;Purchase order types;OTP360;360 PO status - auto confirmation
MPORDT;Purchase order types;OTP370;370 Warning - dely date within lead time
MPORDT;Purchase order types;OTP380;380 Inventory management
MPORDT;Purchase order types;OTP381;381 Default order type for repair order
MPORDT;Purchase order types;OTP390;390 EU labor code
MPORDT;Purchase order types;OTP400;400 EU origin code trade transaction
MPORDT;Purchase order types;OTP510;510 Stop if excess delivery
MPORDT;Purchase order types;OTP520;Retrieve buyer from agreement first
MPORDT;Purchase order types;OTP530;530 PO transaction - order confirmation
MPORDT;Purchase order types;OTP531;531 PO transaction - shipment advice
MPORDT;Purchase order types;OTP532;532 PO transaction - transport notificat
MPORDT;Purchase order types;OTP540;540 Completion flag open - goods receipt
MPORDT;Purchase order types;OTP610;610 Invoice reporting
MPORDT;Purchase order types;OTP620;620 Auto display accounting string
MPORDT;Purchase order types;OTP630;630 Invoicing permitted
MPORDT;Purchase order types;OTP640;640 Manual update of due date
MPORDT;Purchase order types;OTP650;650 Partial payment permitted
MPORDT;Purchase order types;OTP710;710 Automatic printout of PO documents
MPORDT;Purchase order types;OTP720;720 Supplier performance affected
MPORDT;Purchase order types;OTP730;730 Automatic delivery note generation
MPORDT;Purchase order types;OTP740;740 vendor statistics update
MPORDT;Purchase order types;OTTXID;Text identity
MPORDT;Purchase order types;OTPCKA;Packaging action
MPORDT;Purchase order types;OTACOP;Update confirm price
MPORDT;Purchase order types;OTRGDT;Entry date
MPORDT;Purchase order types;OTRGTM;Entry time
MPORDT;Purchase order types;OTLMDT;Change date
MPORDT;Purchase order types;OTCHNO;Change number
MPORDT;Purchase order types;OTCHID;Changed by
MPORDT;Purchase order types;OTCRIN;Create packing instruction
MPORDT;Purchase order types;OTCRMI;Create mark-for instruction
MPORDT;Purchase order types;OTFATP;Fixed asset type
MPORDT;Purchase order types;OTP580;Create SSCC for mark-for instruction
MPORDT;Purchase order types;OTPPIN;Print packing instruction
MPORDT;Purchase order types;OTEMRG;Rush order
MPORDT;Purchase order types;OTLIRR;Laboratory inspection request rule
MPORDT;Purchase order types;OTDPOL;Dispatch policy
MPORDT;Purchase order types;OTCGRP;Consolidation group
MPORDT;Purchase order types;OTP014;014 Panel Sequence - F&B
MPORDT;Purchase order types;OTLMTS;Timestamp
MPORDT;Purchase order types;OTP660;660 Auto goods receipt
MPORDT;Purchase order types;OTSEAH;Season in use
MPORDT;Purchase order types;OTSEAG;Season control
MPORDT;Purchase order types;OTP750;750 DO type for supply chain rebuild
MPORDT;Purchase order types;OTP760;760 inventory bypass
MPORDT;Purchase order types;OTP770;770 Frozen requested delivery date
MPORDT;Purchase order types;OTP780;780 Check appr manufacturer PO entry
MPORDT;Purchase order types;OTP790;790 Check appr manufacturer PO receipt
MPORDT;Purchase order types;OTP795;795 X-hire or loan PO
MPORDT;Purchase order types;OTP796;796 X-hire subline number
MPPOAD;Purchase order address;ADCONO;Company
MPPOAD;Purchase order address;ADPUNO;Purchase order number
MPPOAD;Purchase order address;ADPNLI;Purchase order line
MPPOAD;Purchase order address;ADPOAD;PO address type
MPPOAD;Purchase order address;ADFACI;Facility
MPPOAD;Purchase order address;ADWHLO;Warehouse
MPPOAD;Purchase order address;ADADID;Address number
MPPOAD;Purchase order address;ADADK2;Address key 2
MPPOAD;Purchase order address;ADADK3;Address key 3
MPPOAD;Purchase order address;ADCONM;Company name
MPPOAD;Purchase order address;ADPRIA;Printout code
MPPOAD;Purchase order address;ADADR1;Address line 1
MPPOAD;Purchase order address;ADADR2;Address line 2
MPPOAD;Purchase order address;ADADR3;Address line 3
MPPOAD;Purchase order address;ADADR4;Address line 4
MPPOAD;Purchase order address;ADTOWN;City
MPPOAD;Purchase order address;ADECAR;State
MPPOAD;Purchase order address;ADCSCD;Country
MPPOAD;Purchase order address;ADPONO;Postal code
MPPOAD;Purchase order address;ADTXID;Text identity
MPPOAD;Purchase order address;ADRGDT;Entry date
MPPOAD;Purchase order address;ADRGTM;Entry time
MPPOAD;Purchase order address;ADLMDT;Change date
MPPOAD;Purchase order address;ADCHNO;Change number
MPPOAD;Purchase order address;ADCHID;Changed by
MPPOAD;Purchase order address;ADFRCO;County ID
MPPOAD;Purchase order address;ADSPLE;Standard point location code
MPPOAD;Purchase order address;ADRASN;Rail station
MPPOAD;Purchase order address;ADLMTS;Timestamp
MPQFUH;Quality data for follow up on heading l;JXCONO;Company
MPQFUH;Quality data for follow up on heading l;JXWHLO;Warehouse
MPQFUH;Quality data for follow up on heading l;JXREPN;Receiving number
MPQFUH;Quality data for follow up on heading l;JXFACI;Facility
MPQFUH;Quality data for follow up on heading l;JXITNO;Item number
MPQFUH;Quality data for follow up on heading l;JXPRCS;Service process
MPQFUH;Quality data for follow up on heading l;JXSUFI;Service
MPQFUH;Quality data for follow up on heading l;JXSUNO;Supplier
MPQFUH;Quality data for follow up on heading l;JXQCLV;Quality inspection level
MPQFUH;Quality data for follow up on heading l;JXQCRA;Quality inspection result
MPQFUH;Quality data for follow up on heading l;JXORTY;Order type
MPQFUH;Quality data for follow up on heading l;JXGRMT;Goods receiving method
MPQFUH;Quality data for follow up on heading l;JXPUUN;Purchase order U/M
MPQFUH;Quality data for follow up on heading l;JXRVQA;Received quantity
MPQFUH;Quality data for follow up on heading l;JXCOQA;Inspected quantity
MPQFUH;Quality data for follow up on heading l;JXRJQA;Rejected quantity
MPQFUH;Quality data for follow up on heading l;JXINAQ;Inspected and rejected quantity
MPQFUH;Quality data for follow up on heading l;JXBUYE;Buyer
MPQFUH;Quality data for follow up on heading l;JXNKQA;Quantity in stock approved with remarks
MPQFUH;Quality data for follow up on heading l;JXSTAT;Status
MPQFUH;Quality data for follow up on heading l;JXRESP;Responsible
MPQFUH;Quality data for follow up on heading l;JXSCRE;Rejection reason
MPQFUH;Quality data for follow up on heading l;JXPROD;Manufacturer
MPQFUH;Quality data for follow up on heading l;JXRGDT;Entry date
MPQFUH;Quality data for follow up on heading l;JXRGTM;Entry time
MPQFUH;Quality data for follow up on heading l;JXTXID;Text identity
MPQFUH;Quality data for follow up on heading l;JXLMTS;Timestamp
MPREAL;Pre allocation;NACONO;Company
MPREAL;Pre allocation;NAAOCA;Acquistion order category
MPREAL;Pre allocation;NAARDN;Acquisition order number
MPREAL;Pre allocation;NAARDL;Acquisition order line
MPREAL;Pre allocation;NADOCA;Demand order category
MPREAL;Pre allocation;NADRDN;Demand order number
MPREAL;Pre allocation;NADRDL;Demand order line
MPREAL;Pre allocation;NAARDX;Line suffix
MPREAL;Pre allocation;NADRDX;Line suffix
MPREAL;Pre allocation;NAWHLO;Warehouse
MPREAL;Pre allocation;NAITNO;Item number
MPREAL;Pre allocation;NAPQTY;Preallocated quantity
MPREAL;Pre allocation;NAPQTR;Preallocated quantity
MPREAL;Pre allocation;NANTFC;Notify responsible when changed
MPREAL;Pre allocation;NANTFD;Notify responsible when deleted
MPREAL;Pre allocation;NANTDC;Notify if demand order is changed
MPREAL;Pre allocation;NANTDD;Notify if demand order is deleted
MPREAL;Pre allocation;NANTAC;Notify if acquisition order is changed
MPREAL;Pre allocation;NANTAD;Notify if acquisition order is deleted
MPREAL;Pre allocation;NAARBD;Yes/no
MPREAL;Pre allocation;NADRBD;Yes/no
MPREAL;Pre allocation;NAPATY;Preallocation type
MPREAL;Pre allocation;NASTSB;Preallocation status
MPREAL;Pre allocation;NARESP;Responsible
MPREAL;Pre allocation;NARGDT;Entry date
MPREAL;Pre allocation;NARGTM;Entry time
MPREAL;Pre allocation;NALMDT;Change date
MPREAL;Pre allocation;NACHNO;Change number
MPREAL;Pre allocation;NACHID;Changed by
MPREAL;Pre allocation;NASCNB;Supply chain number
MPREAL;Pre allocation;NADMSQ;Demand material sequence number
MPREAL;Pre allocation;NADOPN;Demand operation number
MPREAL;Pre allocation;NADSSQ;Demand structure - sequence number
MPREAL;Pre allocation;NAALPS;Acquisition order sub number
MPREAL;Pre allocation;NAALP2;Acquisition order sub number
MPREAL;Pre allocation;NADLPS;Demand order sub number
MPREAL;Pre allocation;NADLP2;Demand order sub number
MPREAL;Pre allocation;NALMTS;Timestamp
MPREAL;Pre allocation;NASCPO;Supply chain policy
MPTAWY;Pending Put-aways;NOCONO;Company
MPTAWY;Pending Put-aways;NOPANO;Put-away number
MPTAWY;Pending Put-aways;NOWHLO;Warehouse
MPTAWY;Pending Put-aways;NOWHSL;Location
MPTAWY;Pending Put-aways;NOITNO;Item number
MPTAWY;Pending Put-aways;NOBANO;Lot number
MPTAWY;Pending Put-aways;NOCAMU;Container
MPTAWY;Pending Put-aways;NOREPN;Receiving number
MPTAWY;Pending Put-aways;NOCOMG;Container management
MPTAWY;Pending Put-aways;NOTRQT;Transaction quantity - basic U/M
MPTAWY;Pending Put-aways;NOSLTP;Stock zone
MPTAWY;Pending Put-aways;NOWHLT;Location type
MPTAWY;Pending Put-aways;NOPISE;Warehouse equipment
MPTAWY;Pending Put-aways;NOPLRI;Wave number
MPTAWY;Pending Put-aways;NOTEAM;Picking team
MPTAWY;Pending Put-aways;NOPICK;Picker
MPTAWY;Pending Put-aways;NOTRFL;Transportation flow
MPTAWY;Pending Put-aways;NOAORC;Acquistion order category
MPTAWY;Pending Put-aways;NOARDN;Acquisition order number
MPTAWY;Pending Put-aways;NOARDL;Acquisition order line
MPTAWY;Pending Put-aways;NOCDTP;Cross-docking type
